Alpha_Sensor,Winsen,Temp,RelHum
37.44816667,40.97833333,38.17333333,46.93
32.84783333,41.19333333,39.20333333,44.73
36.44566667,40.29836066,40.36271186,43.61694915
38.96516667,46.34166667,39.22586207,46.96034483
34.88333333,43.55333333,38.25333333,47.835
34.7475,36.535,36.965,47.00833333
39.72666667,33.50819672,35.18,50.10666667
53.5815,28.78666667,33.78166667,55.82
30.01266667,28.775,32.365,61.815
43.19133333,29.20327869,32.05833333,63.555
53.74433333,27.36333333,31.85333333,64.21333333
45.4595,29.06333333,31.77833333,65.095
51.4595,29.06333333,31.77833333,65.095
51.60433333,30.05166667,31.63833333,66.12833333
43.13881356,29.93050847,31.77288136,65.77966102
41.87118644,29.91311475,31.845,65.56
58.477,30,31.88166667,65.40666667
35.01766667,32.61833333,31.82666667,65.71833333
42.83566667,34.39016393,32.03,65.54
56.893,42.84833333,31.86333333,66.22666667
61.9803333,57.84333333,31.77333333,66.82666667
67.71966667,47.345,32.19666667,66.10333333
21.98483333,24.21967213,33.30833333,62.495
53.26683333,29.73833333,36.03333333,54.97333333
40.15133333,30.30666667,37.83,49.05666667
40.76533333,26.61967213,39.08833333,46.24333333
50.6245,22.27333333,39.07,47.90833333
29.32166667,20.50333333,38.9,48.10833333
22.04033333,14.03934426,38.05166667,48.17333333
31.77516667,16.105,36.67,49.12
41.2231667,21.81147541,34.15166667,56.25333333
34.42366667,22.17,33.01166667,62.94833333
40.08166667,31.06,32.945,64.09166667
46.79866667,39.53333333,32.88166667,64.13833333
52.3505,39.26229508,32.81,64.37166667
32.1266667,33.65666667,32.605,64.425
42.1266667,33.65666667,32.605,64.425
45.94433333,24.54333333,31.46666667,64.92333333
34.51288136,19.14576271,31.31525424,65.84237288
31.828,20.16065574,31.50847458,65.4
42.7275,21.54666667,31.51833333,65.045
40.214,20.36166667,31.305,65.19666667
45.11683333,22.77213115,31.31,65.10833333
31.54316667,26.40333333,31.20333333,66.21333333
43.91766667,25.99344262,31.71166667,64.4
38.34033333,29.17833333,31.815,61.82
36.451,27.72166667,32.12666667,63.19
20.587,20.44754098,31.00666667,67.50166667
15.81016667,13.865,31.195,66.72333333
12.86266667,10.71,30.85666667,66.00666667
10.82766667,8.981967213,30.53833333,66.73166667
12.527,7.125,30.73333333,64.11333333
13.47033333,7.626666667,30.69666667,64.78666667
17.13166667,8.416393443,29.95833333,67.39
18.46166667,11.40333333,29.86,66.585
26.5285,21.71,29.91833333,67.40666667
24.69916667,20.83278689,29.89,67.64666667
26.53333333,23.30666667,29.88,68.27833333
37.86616667,37.69333333,29.93166667,68.54166667
37.86616667,37.69333333,29.93166667,68.54166667
30.402,25.59508197,29.85833333,67.84833333
26.92,18.63728814,29.60508475,67.24576271
30.91483333,19.63,29.305,67.17166667
31.46316667,19.17540984,29.20333333,67.55666667
27.59916667,16.555,29.135,67.57
31.62116667,17.2442623,28.90166667,68.54
30.64166667,15.04833333,28.82333333,69.50333333
32.24866667,13.79333333,28.89166667,69.29
26.91033333,13.30491803,29.43666667,68.35666667
19.44066667,11.83166667,30.18666667,67.45
14.8485,9.028333333,31.18,64.75166667
15.15363636,6.870454545,32.96166667,59.03166667
31.62116667,15.3,29.7440678,64.95084746
30.64166667,16.13333333,29.62166667,66.165
32.24866667,15.855,29.59333333,66.63166667
26.91033333,17.48852459,29.45833333,66.36166667
19.44066667,15.18833333,29.12666667,67.01666667
14.8485,20.42333333,28.87166667,66.92166667
15.15363636,22.29180328,28.86,66.405
19.44066667,21.155,29.77666667,64.98
14.8485,28.95666667,34.24,53.90833333
15.15363636,24.10983607,37.765,46.43833333
28.91021739,18.89666667,38.53636364,45.82727273
27.0435,19.89836066,29.59333333,66.63166667
19.92316667,15.8,29.45833333,66.36166667
13.61135593,11.98196721,29.12666667,67.01666667
8.069,6.261666667,28.87166667,66.92166667
6.345666667,4.416666667,28.86,66.405
7.311333333,5.321666667,29.77666667,64.98
12.55816667,9.154098361,34.24,53.90833333
21.472,15.46666667,37.765,46.43833333
19.95316667,19.48833333,29.59333333,66.63166667
29.519,35.03442623,29.45833333,66.36166667
35.1585,36.745,29.12666667,67.01666667
35.1585,36.745,28.87166667,66.92166667
43.13516667,23.08032787,28.86,66.405
60.85762712,34.69661017,29.77666667,64.98
34.987,28.77833333,29.59333333,66.63166667
28.3985,22.48,29.45833333,66.36166667
28.26483333,21.44754098,29.12666667,67.01666667
35.1741667,25.33833333,28.87166667,66.92166667
35.82333333,21.64262295,28.86,66.405
26.64966667,22.99666667,29.77666667,64.98
14.03833333,18.205,34.24,53.90833333
12.53666667,20.93278689,37.765,46.43833333
10.2345,17.895,34.325,58.32166667
14.6875,19.85166667,34.35666667,56.85
19.68083333,20.7557377,34.38135593,57.33559322
18.41433333,19.46333333,34.64,52.68
26.90833333,26.64166667,35.02666667,51.12833333
19.20233333,23.07213115,34.05833333,54.56666667
23.14383333,23.29,33.93166667,56.975
29.12666667,24.43333333,32.14166667,61.84166667
42.09266667,30.06885246,31.68333333,63.31333333
30.714,26.45833333,31.31333333,64.89333333
20.28833333,16.49,31.3,65.29333333
20.28833333,16.49,31.3,65.29333333
24.53966667,17.44833333,31.31666667,65.38166667
33.60169492,24.12372881,31.08305085,66.31186441
42.99966667,23.24590164,30.69333333,67.80166667
37.741,24.045,30.58,67.85
49.97633333,24.70666667,30.54,67.88166667
31.21610169,27.96393443,30.49833333,67.28
57.13833333,29.65833333,30.6,67.19
25.8325,28.28166667,30.385,67.75
55.79066667,30.63934426,30.86666667,67.00166667
36.65816667,31.34666667,33.06666667,61.92666667
17.0245,20.07,36.74,53.03
5.300166667,7.573770492,38.23833333,49.17166667
15.77866667,23.37833333,41.14166667,43.37333333
24.0205,32.01,41.16166667,43.495
13.16666667,18.53934426,38.615,48.60833333
9.447,12.62666667,37.97666667,49.19166667
11.2775,15.53666667,34.905,56.13
11.31216667,10.90983607,32.69666667,59.76833333
14.19283333,14.37833333,33.145,61.19166667
16.53566667,15.115,32.82333333,62.45666667
24.134,18.95901639,32.19833333,64.165
29.38666667,27.82,32.11,63.02
36.02533333,31.57166667,31.72,62.68166667
36.02533333,31.57166667,31.72,62.68166667
29.69816667,21.735,31.32833333,64.27
31.64084746,21.18983051,31.14237288,65.84576271
29.013,17.26393443,31.14333333,65.97333333
25.99166667,14.83666667,31.29666667,66.40833333
25.2421667,15.63,31.16,66.53333333
27.61433333,15.75166667,31.26333333,66.71833333
38.20516667,19.74333333,31.085,67.25666667
30.21516667,20.12786885,31.37166667,66.93666667
15.51433333,15.9,32.00166667,65.64333333
9.5095,12.66166667,33.40333333,61.37666667
8.533833333,13.54098361,36.11,52.24833333
6.132333333,9.618333333,36.235,52.195
15.51433333,12.10545455,34.845,56.975
9.5095,12.06557377,36.39333333,52.805
8.533833333,6.001666667,37.14833333,50.75833333
6.132333333,9.026666667,35.10666667,54.67833333
6.132333333,11.41803279,34.37,56.82833333
9.0778125,12.04,33.455,58.885
11.5075,13.715,32.34666667,60.985
19.06416667,14.9,32.04666667,63.06666667
25.80666667,17.845,31.70666667,65.09833333
25.04983333,21.96833333,31.45833333,66.035
25.04983333,21.96833333,31.45833333,66.035
30.3415,24.51833333,31.085,66.58666667
14.73915254,11.76779661,30.87118644,67.0559322
22.43816667,13.52786885,30.79333333,66.86166667
29.17516667,21.69,30.715,67.06666667
24.311,16.27666667,30.685,67.13166667
21.26,12.83770492,30.555,67.535
23.86616667,13.31333333,30.50666667,66.84
28.2145,16.02666667,30.26333333,67.70166667
25.2525,18.72786885,30.83166667,67
16.34216667,17.62333333,33.54666667,60.305
10.8925,12.86166667,38.475,47.42
7.004833333,8.616393443,39.31833333,43.93
4.864,5.545,41.10833333,40.125
4.595333333,4.723333333,30.83166667,67
8.865333333,5.170491803,33.54666667,60.305
8.086833333,3.745,38.475,47.42
13.63166667,4.891803279,39.31833333,43.93
12.9155,3.903333333,41.10833333,40.125
14.26783333,3.47,34.89375,54.275
12.75833333,6.404918033,33.85166667,57.71833333
9.795166667,5.903333333,33.10333333,62.01833333
11.119,6.176666667,32.33166667,64.48833333
10.0565,4.636666667,32.08666667,64.27833333
10.0565,4.636666667,32.08666667,64.27833333
18.08316667,9.016666667,31.37333333,65.175
27.18966102,21.97,31.23559322,64.89491525
26.084,15.325,30.94666667,66.31
20.94416667,10.15333333,30.73166667,66.71166667
5.49816667,10.56166667,30.79333333,66.62833333
9.33966667,7.363333333,30.8,66.76
15.01683333,6.827868852,30.57666667,67.50333333
17.54783333,14.81666667,30.92833333,67.25833333
9.468333333,9.148333333,32.65833333,63.44
7.585666667,9.639344262,35.94,53.90333333
10.96283333,14.18666667,39.77166667,43.52166667
15.994,20.26666667,41.96833333,37.82166667
12.76033333,17.50655738,42.76333333,38.205
10.49733333,13.35833333,40.255,44.35666667
10.6325,12.87,38.95833333,45.95833333
10.00983333,12.90163934,35.51166667,53.715
20.41565217,12.92105263,32.37,61.64166667
23.73383333,25.34054054,31.03,65.745
26.55866667,19.5557377,30.74166667,64.65166667
42.93233333,30.05,30.27333333,66.46
53.57983051,24.58983051,30.28135593,66.48305085
21.198,24.20163934,29.93166667,67.15833333
16.704,23.27666667,29.70666667,67.84833333
8.716833333,37.41666667,29.42,68.585
6.4965,30.80983607,29.35666667,68.62166667
5.809166667,24.10166667,29.42166667,67.98333333
10.314,33.23666667,29.58,67.05333333
18.71816667,29.70327869,30.47666667,65.41833333
18.56,29.06833333,35.02,55.06333333
23.29016667,22.025,39.12833333,44.18
12.252,11.08833333,39.78,43.95
18.03766667,10.80166667,40.95166667,43.06833333
13.70483333,22.02295082,40.44333333,44.91166667
18.12333333,25.135,39.22166667,46.32333333
20.25466667,22.29666667,38.72666667,46.58833333
23.54416667,1.147540984,38.775,47.35
32.54216667,5.493333333,40.44333333,44.91166667
30.323,5.986666667,39.22166667,46.32333333
22.613,17.96393443,38.72666667,46.58833333
23.79066667,11.925,38.775,47.35
27.38633333,17.56333333,40.44333333,44.91166667
27.38633333,17.56333333,39.22166667,46.32333333
19.65333333,15.695,38.72666667,46.58833333
8.712857143,13.68666667,38.775,47.35
13.26366667,8.996666667,31.90166667,64.94333333
9.641333333,3.213333333,31.7,65.59333333
9.262666667,3.331147541,31.30166667,66.52833333
9.681166667,4.651666667,30.95833333,67.57833333
9.681166667,4.651666667,30.95833333,67.57833333
8.003333333,3.560655738,31.17166667,66.93333333
7.655084746,3.606779661,31.43559322,66.69491525
9.1885,3.73,33.95833333,60.57833333
10.34416667,4.645901639,36.31833333,52.94
12.433,4.826666667,40.30666667,41.43
16.24633333,8.18,42.91166667,36.355
23.209,14.74262295,43.41333333,35.4
15.54766667,9.681666667,40.98,41.355
10.57133333,9.776666667,38.60833333,48.87166667
6.0985,9.270491803,36.79333333,51.99166667
4.106,5.743333333,32.46,61.4
5.529333333,6.423333333,30.27666667,67.82666667
5.369137931,6.781967213,30.87333333,66.74
7.492542373,6.113333333,30.925,66.50833333
4.597166667,4.621666667,30.4,66.70666667
3.9465,3.53442623,30.90666667,65.59166667
4.549333333,2.571666667,30.91333333,66.13666667
6.544833333,3.768333333,30.865,66.405
7.3445,6.783333333,30.82166667,67.21833333
10.835,6.586885246,30.685,66.95166667
15.52333333,9.906666667,30.66333333,67.14166667
18.32283333,12.02833333,30.88333333,67.03
28.06383333,17.70327869,30.61666667,67.39166667
28.06383333,17.70327869,30.61666667,67.39166667
22.1085,16.70983607,30.665,67.37166667
28.26508475,18.94237288,30.82542373,67.32881356
21.87783333,13.275,31.81166667,65.32333333
22.94783333,11.61639344,33.6,59.9
24.7725,13.65166667,30.82166667,67.21833333
29.8655,13.21147541,30.66333333,67.14166667
28.058,13.33833333,30.88333333,67.03
12.27733333,7.898333333,30.61666667,67.39166667
8.222,5.780327869,30.61666667,67.39166667
7.013666667,4.87,30.665,67.37166667
6.8665,5.241666667,30.82542373,67.32881356
6.409464286,4.198360656,31.81166667,65.32333333
7.1675,2.928333333,33.6,59.9
6.919833333,1.633333333,30.82166667,67.21833333
6.156896552,1.716393443,30.685,66.95166667
8.106,2.363333333,30.66333333,67.14166667
10.48666667,6.756666667,30.88333333,67.03
12.44166667,15.14262295,30.61666667,67.39166667
17.48283333,24.78333333,30.61666667,67.39166667
17.81916667,28.68666667,30.665,67.37166667
26.30333333,41.78852459,30.82542373,67.32881356
33.70333333,41.81666667,31.81166667,65.32333333
33.70333333,41.81666667,33.6,59.9
17.53683333,13.01311475,30.82166667,67.21833333
33.7440678,16.4440678,30.685,66.95166667
29.43316667,20.97166667,30.66333333,67.14166667
35.75766667,24.38360656,30.88333333,67.03
44.46833333,33.14333333,30.61666667,67.39166667
40.50216667,25.275,30.61666667,67.39166667
22.78,15.965,30.82542373,67.32881356
16.12816667,14.505,31.81166667,65.32333333
16.1055,27.49508197,33.6,59.9
7.8995,14.16166667,30.665,67.37166667
8.1415,13.33833333,30.82542373,67.32881356
15.62333333,22.68032787,31.81166667,65.32333333
9.209666667,16.03166667,33.6,59.9
11.38383333,13.49166667,30.82542373,67.32881356
11.96877193,11.7483871,31.81166667,65.32333333
9.122666667,8.118333333,33.6,59.9
12.7615,12.96065574,32.3,64.09
20.18516667,16.29166667,32.095,64.425
20.84433333,18.95166667,31.90166667,64.94333333
21.24766667,23.67704918,31.7,65.59333333
16.10866667,15.79166667,31.30166667,66.52833333
17.93916667,16.00166667,30.95833333,67.57833333
17.93916667,16.00166667,30.95833333,67.57833333
22.54133333,11.64666667,31.17166667,66.93333333
25.3120339,14.99322034,31.43559322,66.69491525
25.61483333,14.53606557,33.95833333,60.57833333
33.431,14.435,36.31833333,52.94
25.59416667,12.69,40.30666667,41.43
26.234,10.69672131,42.91166667,36.355
24.00883333,10.18,43.41333333,35.4
18.183,9.648333333,40.98,41.355
12.37333333,8.903278689,38.60833333,48.87166667
9.736333333,9.606666667,36.79333333,51.99166667
8.107666667,9.78,32.46,61.4
9.278333333,15.88032787,30.27666667,67.82666667
10.07966667,16.92166667,30.87333333,66.74
9.062333333,17.7,30.925,66.50833333
15.64,18.6295082,30.4,66.70666667
14.4205,17.19833333,30.90666667,65.59166667
32.05983333,15.47213115,30.91333333,66.13666667
22.27183333,16.60666667,30.865,66.405
31.78066667,40.70333333,30.82166667,67.21833333
28.6175,29.84666667,30.685,66.95166667
25.88566667,26.2704918,30.66333333,67.14166667
22.79716667,28.42833333,30.88333333,67.03
23.12466667,26.63934426,30.61666667,67.39166667
23.12466667,26.63934426,30.61666667,67.39166667
26.14033333,25.615,30.665,67.37166667
31.6379661,28.43666667,30.82542373,67.32881356
41.56333333,28.46166667,31.81166667,65.32333333
36.7935,26.45,33.6,59.9
35.31933333,22.5557377,30.82166667,67.21833333
25.26933333,21.12166667,30.685,66.95166667
23.9445,20.93666667,30.66333333,67.14166667
22.58033333,23.4852459,30.88333333,67.03
17.7255,24.375,30.61666667,67.39166667
14.8585,23.49166667,30.61666667,67.39166667
12.62933333,27.0704918,30.665,67.37166667
11.1685,27.64166667,30.82542373,67.32881356
9.703833333,25.95666667,31.81166667,65.32333333
9.608333333,25.79672131,33.6,59.9
9.929833333,26.77666667,30.82166667,67.21833333
10.92866667,27.25333333,30.685,66.95166667
17.43766667,29.14262295,30.66333333,67.14166667
46.07583333,23.225,30.88333333,67.03
29.419,24.79508197,30.61666667,67.39166667
34.24016667,25.01666667,30.61666667,67.39166667
66.76316667,53.29166667,30.665,67.37166667
52.97466667,53.61,30.82542373,67.32881356
37.37066667,38.85245902,31.81166667,65.32333333
37.37066667,38.85245902,33.6,59.9
32.49216667,32.67,30.82166667,67.21833333
32.92576271,31.13333333,30.685,66.95166667
29.9185,29.92166667,30.66333333,67.14166667
30.0945,29.66166667,30.88333333,67.03
28.74033333,36.05245902,30.61666667,67.39166667
27.67333333,42.34333333,30.61666667,67.39166667
29.51333333,42.545,30.665,67.37166667
27.761,43.585,30.82542373,67.32881356
23.59183333,42.98,31.81166667,65.32333333
20.4485,38.96065574,33.6,59.9
19.94916667,38.185,35.94,55.01166667
21.99566667,38.66833333,37.755,46.815
21.44616667,37.0147541,38.89833333,41.29666667
22.47283333,33.60333333,40.44333333,40.40333333
21.60266667,30.44833333,40.6,42.535
20.84616667,31.31311475,39.29666667,48.225
23.20933333,31.75833333,38.1862069,49.28793103
26.2975,44.1,37.76833333,49.99
30.736,52.18333333,36.17428571,54.19142857
38.26216667,76.83114754,34.29,58.60333333
39.65616667,87.00338983,30.95,64.09666667
38.2,73.05666667,30.81666667,65.55166667
40.59866667,71.11186441,30.46333333,66.34333333
40.59866667,71.11186441,30.46333333,66.34333333
39.85183333,73.6,30.39833333,65.91833333
43.09830508,68.85172414,30.48983051,65.86271186
45.28216667,72.15423729,30.56666667,65.47
42.6835,71.76166667,30.65166667,65.34
42.62916667,66.30166667,30.62666667,66.325
28.16616667,49.47166667,30.615,67.70666667
28.71483333,46.96333333,30.36833333,68.215
26.05483333,44.97666667,30.39833333,68.40666667
25.52933333,37.66557377,31.26,66.40666667
24.07566667,34.96166667,34.41666667,58.365
24.50916667,29.82833333,38.53833333,48.09
23.19783333,26.38360656,38.40333333,48.33
24.0825,24.24166667,40.88275862,43.21551724
24.63216667,24.02166667,41.79661017,43.27288136
24.178,25.11803279,39.52166667,45.38833333
25.17383333,26.02833333,38.49166667,46.76166667
28.0385,26.78196721,37.61,48.53333333
27.89133333,29.46666667,36.39666667,52.11
31.26283333,36.65166667,35.10166667,55.315
35.63983333,42.00666667,33.43833333,60.41333333
37.27066667,52.87540984,32.96,62.605
38.25516667,58.25333333,32.65,63.405
37.7065,58.59833333,32.21666667,64.94833333
37.7065,58.59833333,32.21666667,64.94833333
37.73166667,78.525,31.68333333,66.06833333
32.93525424,56.68833333,31.48474576,66.62881356
33.88633333,52.4,31.355,66.53
33.415,49.91833333,31.13166667,66.74166667
27.74216667,45.08833333,31.07333333,66.82666667
26.80733333,41.22166667,30.45166667,68.285
25.55466667,40.36229508,30.51833333,67.905
25.06566667,39.48166667,30.18166667,68.43833333
24.16066667,38.42833333,30.90666667,66.15833333
23.40133333,38.30163934,34.92833333,55.37333333
21.492,32.055,39.05,45.295
24.92466667,28.435,39.32,45.12166667
24.32966667,28.40983607,41.34821429,41.81428571
25.38016667,29.81833333,41.64833333,41.72333333
27.28,33.71333333,40.07,44.61166667
26.636,34.56885246,39.47586207,45.92586207
27.38366667,36.83166667,37.29833333,51.11666667
31.93566667,40.15166667,36.28333333,53.64
35.231,45.79180328,34.99,56.62833333
43.39066667,77.97333333,33.565,59.31666667
46.12166667,66.52033898,33.265,61.89166667
44.52,74.745,33.09333333,63.36333333
48.37633333,80.78,32.625,65.72
48.37633333,80.78,32.625,65.72
45.90533333,69.91551724,32.24,65.00666667
45.27813559,67.75932203,31.81016949,66.70169492
42.88466667,65.60333333,31.815,66.87833333
28.908,50.92833333,31.60833333,67.23666667
26.35966667,47.75,31.54,67.26333333
26.36266667,48.35333333,31.52166667,67.07833333
30.84233333,57.58032787,31.02,67.53166667
34.52766667,57.675,30.97333333,66.775
30.12766667,61.32,31.52,65.575
24.46683333,43.59833333,34.84833333,59.03166667
23.27066667,36.11967213,38.16666667,49.74666667
24.49383333,33.14333333,38.76333333,46.84666667
24.96033333,33.99166667,39.66,45.49833333
26.21016949,32.85737705,41.76166667,41.16166667
27.579,31.965,41.36833333,42.645
27.03416667,32.41666667,39.52105263,47.82631579
30.5425,38.67868852,36.98833333,51.795
33.593,39.87833333,33.14666667,63.18666667
30.6525,41.35666667,33.15333333,63.72
35.86733333,47.36833333,32.68,65.32333333
42.53346154,62.15333333,32.38666667,65.57666667
16.07235294,42.36333333,42.38,38.72333333
16.42966667,39.82,42.215,40.88
16.04733333,37.50666667,43.52166667,37.46
15.89616667,36.28688525,42.37833333,42.00166667
16.70864407,35.35666667,39.30333333,47.66166667
16.67583333,35.38,35.135,56.30666667
17.7585,37.44590164,31.63666667,64.07166667
20.81583333,44.77666667,32.02833333,63.545
29.1285,64.30833333,31.85333333,64.10666667
29.72216667,64.30333333,32.015,63.935
39.18016667,86.60333333,31.93333333,63.89
28.3,65.8,31.73666667,64.66166667
28.3,65.8,31.73666667,64.66166667
17.85,55.73934426,31.69666667,65.46166667
21.58271186,68.66206897,31.52542373,66.46101695
19.506,60.63606557,31.585,66.33166667
17.75183333,59.62833333,31.41333333,66.50166667
17.22066667,57.66229508,31.175,67.00333333
16.02466667,57.67,31.03,66.52166667
14.50916667,54.07666667,30.98666667,66.13
13.20683333,51.47868852,31.24833333,65.55
13.79516667,53.51833333,32.78166667,61.77166667
13.25916667,52.28333333,36.55833333,53.01166667
10.977,43.65333333,39.41333333,44.34
10.6325,40.01,41.03166667,41.17333333
8.723,37.70819672,42.47666667,38.61
9.415666667,37.99,42.34666667,37.76166667
9.234166667,38.93,41.49666667,39.38
9.130666667,38.60983607,41.225,41.53833333
9.7565,39.035,39.39333333,47.31833333
9.771833333,38.785,32.07,62.68166667
14.9215,53.45081967,31.57666667,64.27
22.09533333,60.355,31.55833333,64.485
22.0725,64.42166667,30.81,65.88333333
24.53083333,63.61333333,31.13166667,66.27166667
33.17033333,76.4,31.28,66.19166667
33.17033333,76.4,31.28,66.19166667
21.50916667,67.00169492,31.34666667,65.98833333
21.46762712,72.1559322,31.20847458,66.34067797
18.987,68.30344828,31.26166667,65.33
14.85866667,62.06557377,31.20833333,65.25333333
15.501,61.67333333,31.07666667,63
15.74233333,63.24,31.01666667,59.36166667
16.17516667,64.46440678,30.57166667,59.60333333
15.202,65.03559322,30.10833333,59.825
16.543,72.7440678,30.60833333,53.41833333
13.54283333,57.50666667,34.27,43.07333333
12.62983333,52.90491803,37.7,36.98666667
12.91316667,49.52333333,39.69,31.58333333
12.71583333,46.48833333,41.24333333,28.99166667
11.26266667,44.835,42.08833333,26.895
11.11033333,49.37833333,41.49,25.80833333
11.26783333,44.62459016,40.535,25.99
10.58966667,41.83,40.22833333,27.14166667
20.99383333,64.19,37.435,41.96833333
24.94766667,68.0559322,34.935,47.39666667
26.10783333,78.11333333,33.385,51.12
27.2365,74.225,32.46333333,53.68833333
27.728,70.02881356,32.01666667,54.66833333
28.33483333,69.10677966,31.67833333,54.52
28.33483333,69.10677966,31.67833333,54.52
38.5095,94.64482759,30.24333333,61.15833333
31.24033898,90.64464286,30.15254237,61.65423729
19.38016667,85.58666667,29.61333333,62.145
14.827,75.28,29.17166667,62.175
13.7945,56.86333333,28.50833333,60.78
14.161,49.18166667,27.90166667,55.77333333
15.427,51.78833333,27.43166667,55.12666667
12.72,45.87213115,27.24666667,52.28833333
12.9185,46.24915254,28.42,46.675
15.47316667,45.27333333,32.615,38.59
16.80083333,43.1,36.695,31.22666667
15.30333333,41.2,40.29166667,25.87833333
24.15222222,47.98360656,37.84666667,38.15333333
25.34116667,53.52666667,35.69166667,43.20833333
32.576,57.23,33.425,48.66666667
33.09083333,62.75666667,32.53846154,47.70769231
33.51316667,68.14666667,27.90166667,55.77333333
38.9705,71.01864407,27.43166667,55.12666667
38.9705,71.01864407,27.24666667,52.28833333
30.6335,75.68666667,28.42,46.675
29.0640678,71.64482759,32.615,38.59
31.5055,74.38305085,36.695,31.22666667
29.9315,73.00508475,40.29166667,25.87833333
24.56866667,63.36271186,37.84666667,38.15333333
25.10583333,62.945,35.69166667,43.20833333
25.70533333,66.8372549,33.425,48.66666667
19.08269231,72.35666667,37.84666667,38.15333333
28.39333333,76.40169492,35.69166667,43.20833333
25.10583333,71.885,33.425,48.66666667
25.70533333,69.66,33.425,48.66666667
19.08269231,65.48409091,40.31176471,29.76470588
28.39333333,60.21111111,40.535,27.29166667
22.27105263,58.21803279,41.03166667,24.82166667
19.29033333,49.725,39.80166667,25.12166667
19.21066667,43.84333333,39.26101695,25.22711864
21.99366667,49.08,39.18666667,26.7
25.92133333,63.13666667,38.25166667,32.09333333
26.373,74.31864407,35.505,40.95666667
32.23966667,82.76666667,32.515,49.085
32.886,87.43050847,31.45833333,54.09833333
34.67566667,94.28275862,31.13,54.88666667
35.89533333,99.25862069,30.58,53.29166667
35.89533333,99.25862069,30.58,53.29166667
34.75633333,102.6933333,28.84833333,55.61833333
34.71627119,100.559322,28.09491525,60.13898305
34.46233333,98.06721311,28.02,58.16666667
28.7035,93.64107143,27.89166667,55.565
24.882,89.25263158,27.62,55.77666667
25.839,90.56153846,27.28333333,55.61333333
26.4645,89.78448276,27.30666667,53.73666667
20.58133333,85.31896552,27.51833333,52.25166667
15.61083333,67.34333333,28.27833333,51.24833333
11.7055,52.38032787,32.08166667,44.88166667
9.801,37.60166667,36.63666667,36.98
7.159666667,28.76833333,39.82833333,32.13
4.563,18.46721311,41.35,29.72666667
3.6925,16.525,42.05833333,28.90666667
3.871,12.235,40.79666667,30.36166667
4.1105,11.66065574,40.08166667,30.09333333
7.340166667,19.98666667,39.49166667,29.895
10.67983333,31.11166667,38.89833333,33.05166667
11.3655,39.11311475,36.48666667,43.88833333
12.73083333,37.56166667,33.59666667,48.895
18.00833333,46.38166667,32.51166667,51.61833333
16.7425,46.68,32.15666667,52.50666667
11.60133333,36.76393443,32.15,52.72333333
11.60133333,36.76393443,32.15,52.72333333
10.5065,24.84,30.76333333,56.14333333
10.04745763,27.95666667,29.75423729,60.17627119
13.13616667,31.335,29.47833333,60.45
12.27383333,28.79666667,29.61166667,55.47166667
16.76516667,37.07377049,29.51833333,53.29833333
18.40833333,39.31333333,29.25333333,52.06166667
20.39733333,40.3557377,28.79166667,53.25166667
18.39533333,40.23833333,28.795,52.77666667
13.46,40.25333333,29.76,51.89666667
11.78866667,37.10819672,34.28166667,43.585
10.1145,35.42166667,38.10333333,37.96333333
11.1635,37.42333333,40.49666667,35.31833333
10.9775,42.85833333,41.72166667,33.56333333
10.84983333,48.14098361,41.70166667,32.06333333
11.62233333,52.75666667,41.215,32.31
13.47366667,50.55666667,40.29333333,33.355
15.15216667,51.88,39.26333333,34.72833333
17.0865,54.94666667,37.765,45.59166667
20.3585,63.16065574,35.35833333,50.84
22.824,78.22542373,33.29333333,53.93333333
25.99183333,86.33,32.43166667,55.63833333
30.45316667,93.13508772,32.07166667,56.33166667
33.67933333,103.0016667,32.11666667,56.77333333
33.67933333,103.0016667,32.11666667,56.77333333
37.53033333,109.5633333,31.11333333,60.16333333
31.60932203,94.21509434,30.80677966,61.40338983
23.45283333,94.11111111,30.67666667,61.44
20.89883333,94.31403509,30.06833333,57.14333333
20.56266667,96.62786885,30.08166667,51.825
20.93733333,102.4966667,30.08,47.655
21.39216667,105.1583333,29.80833333,47.20833333
23.31083333,104.6131148,29.62666667,47.16
24.154,105.3101695,30.51166667,45.39166667
14.34666667,59.83333333,33.53,39.93833333
12.26716667,59.57213115,38.04833333,32.84666667
9.894,46.78,39.33333333,30.6
9.432,47.05666667,30.67666667,61.44
9.602833333,45.33333333,30.06833333,57.14333333
7.856666667,30.18333333,30.08166667,51.825
7.561551724,22.00491803,30.08,47.655
6.273833333,19.28833333,29.80833333,47.20833333
14.56666667,59.05,29.62666667,47.16
27.12146341,77.1637931,30.51166667,45.39166667
36.87966667,95.43833333,33.53,39.93833333
42.36083333,94.12727273,38.04833333,32.84666667
45.3845,99.63278689,39.33333333,30.6
63.88933333,103.1333333,30.67666667,61.44
63.88933333,103.1333333,30.06833333,57.14333333
58.85716667,109.8770492,30.08166667,51.825
54.87152542,93.57241379,30.08,47.655
51.9805,83.27377049,29.80833333,47.20833333
37.3535,70.98644068,29.62666667,47.16
24.83766667,55.55737705,30.51166667,45.39166667
19.63783333,43.74666667,33.53,39.93833333
19.011,38.97333333,38.04833333,32.84666667
21.36033333,40.56229508,39.33333333,30.6
21.35266667,38.74666667,39.33333333,30.6
18.48033333,36.53833333,40.76538462,28.02115385
18.8915,25.23770492,41.90833333,25.76666667
19.45483333,22.84166667,42.22,23.975
